OrderId,Revenue,SessionId,Time
537148,110.000000000000000000,d580237d-b76d-4ea4-8419-d1d63e26fbb1,2018-02-11 19:06:28.227
537480,111.000000000000000000,1c32658f-246a-47a3-89c9-b1bd4f1a8da4,2018-02-14 10:48:40.130
537812,25.000000000000000000,14bc9d66-72d9-432b-bbd0-8fdd75a31d44,2018-02-15 11:35:10.347
559770,52.000000000000000000,befebd6b-19c2-41dc-b439-8090ad0a28af,2018-02-25 12:53:01.663
559939,129.000000000000000000,ed4707db-bb64-476c-9f7e-f24ff2b09c3c,2018-02-25 19:07:52.360
558442,35.000000000000000000,7efb8ce7-b4b4-4e50-a9e8-f1bcc4bd9c19,2018-02-18 12:26:09.807
558611,132.000000000000000000,5d43b5be-9c04-47fb-9475-11387be05107,2018-02-18 16:29:28.083
558774,38.000000000000000000,11374f22-18e2-4a9a-b9e1-3e79529eb628,2018-02-19 17:17:14.493
558943,165.000000000000000000,0048c61b-36bb-4a72-b747-79f25fcae22d,2018-02-21 15:05:36.900
559106,27.000000000000000000,3e28301a-14d0-44d5-8ce0-8fb447fe3537,2018-02-22 15:36:44.687
559275,33.000000000000000000,41b902ae-929f-48e1-a1aa-cfa772f32006,2018-02-23 19:39:50.283
536885,105.000000000000000000,271e01e6-8407-47e6-a208-16f6872ab110,2018-02-11 09:36:50.667
537217,65.000000000000000000,3a1567db-2b9d-414f-8926-26b0a9f54c7f,2018-02-12 12:57:30.910
537549,25.000000000000000000,a2458572-bfab-497f-b285-3c2455d4900b,2018-02-14 14:41:56.580
537881,35.000000000000000000,8804b99d-e1f7-45ad-9b71-91bf7c5fcae2,2018-02-15 15:34:18.303
558110,19.000000000000000000,bbb6f6fd-c289-4d2d-81af-30bc33fb731d,2018-02-17 14:41:22.050
558279,37.000000000000000000,203ec1d2-c1e1-4c7e-8371-a39008cc8f20,2018-02-17 21:23:42.103
536221,115.000000000000000000,364f1630-f81b-4250-837e-02146612fbdf,2018-02-06 18:38:00.357
536553,115.000000000000000000,ec1e319c-c1fd-414f-b532-06234a6cb18a,2018-02-08 20:19:43.787
559252,19.000000000000000000,3c975896-1d78-4fc0-abe4-d4ef019121b3,2018-02-23 18:54:11.523
559461,89.000000000000000000,3c4ec2b5-65f4-4da2-821d-7e18ba3ad911,2018-02-24 15:47:40.233
559584,132.000000000000000000,b559d7ac-6677-4f84-a031-16e167772b16,2018-02-24 18:19:45.070
559916,19.000000000000000000,5d4b654c-9992-4417-ad78-c93b106c9457,2018-02-25 18:26:11.427
560125,39.000000000000000000,ed9072f9-93be-470b-b241-a2c692be778b,2018-02-27 18:25:28.877
547891,37.000000000000000000,dd9ba6ae-c7ec-47c9-bc79-cb82cc6d86c6,2018-02-15 21:39:38.123
558465,89.000000000000000000,3714833d-5308-43eb-bc0c-ec4b8321396b,2018-02-18 12:37:22.033
558588,89.000000000000000000,5d43b5be-9c04-47fb-9475-11387be05107,2018-02-18 15:51:55.280
558797,35.000000000000000000,2bae479e-632c-4693-99c7-f7994032e8ab,2018-02-19 18:17:53.077
558920,105.000000000000000000,18c5654f-b1c3-4b36-b593-538585db593a,2018-02-21 13:36:58.183
559129,45.000000000000000000,edf3da61-785a-4d30-a369-f7e817dd9297,2018-02-22 17:25:05.470
524505,79.000000000000000000,09da2563-2508-4374-a4db-6da7fb5ac963,2018-02-01 13:32:46.193
524628,27.000000000000000000,56da6fe9-81a2-4807-9fcd-b15cef72dfaa,2018-02-01 18:32:43.567
536530,132.000000000000000000,0f08d868-e00f-49dd-8b31-632bbbeac421,2018-02-08 19:13:59.287
537194,142.000000000000000000,61608db1-d217-45cc-aff7-b406b7b1f0b4,2018-02-11 21:57:23.297
537526,99.000000000000000000,846beb3e-8c14-4084-a7b8-22a9bcaa95da,2018-02-14 14:09:38.883
537858,39.000000000000000000,2136c58a-fb0b-4876-9217-fef0ebebd7a1,2018-02-15 14:47:21.400
559484,79.000000000000000000,6209b8d5-c6e2-449a-8204-fa6c7eb346cd,2018-02-24 16:02:15.053
559893,290.000000000000000000,3eba412e-6a5a-48fb-b94f-9e8f4222e1e5,2018-02-25 17:32:17.530
560148,45.000000000000000000,17bfd823-dd6a-476a-87cd-a72b1158a946,2018-02-27 20:48:59.630
558156,105.000000000000000000,e66cc3e6-2d63-44f5-850c-22035cbb39ff,2018-02-17 17:17:10.107
558227,79.000000000000000000,e2f6202b-3ddc-4a66-8d15-e45898c47544,2018-02-17 19:19:36.623
558565,42.000000000000000000,8a8dc102-9b20-453e-804d-275c0f4b061d,2018-02-18 15:27:49.780
558820,290.000000000000000000,690ae405-d001-45ea-9f7a-fb9118072907,2018-02-19 21:24:14.720
558891,19.000000000000000000,7d4ffc5e-e6d3-4b76-8200-83c4ea384ac8,2018-02-20 19:03:16.740
559229,19.000000000000000000,507f18fd-b0b4-4866-a260-055d09c720eb,2018-02-23 17:39:52.420
537002,109.000000000000000000,80d8fd20-458a-49c7-a269-621b088b919a,2018-02-11 15:45:34.057
537008,105.000000000000000000,7bf7a88d-3ed5-4019-a0ce-2da01b4cb79e,2018-02-11 15:48:24.160
537595,155.000000000000000000,d6e56142-6d6c-4580-835a-4befdb50e4c5,2018-02-14 16:16:03.290
537666,50.000000000000000000,8e8b7cc8-7f15-4372-8d72-b606aa5115e3,2018-02-14 17:58:40.783
537672,105.000000000000000000,6d1ca74f-ae24-414b-9a04-0fb599875b23,2018-02-14 18:08:38.437
547822,37.000000000000000000,ac2d3055-60e1-45cc-a45f-c597ebd257b0,2018-02-15 18:40:45.630
536344,19.000000000000000000,9fa18791-4725-4c50-a9e1-518c02a6fc46,2018-02-07 17:54:23.033
536415,35.000000000000000000,88527ee7-4e29-4a13-a2da-7bbcbd3d0e96,2018-02-08 14:37:07.363
558542,15.000000000000000000,b766f071-c69d-44fb-b58f-d7cba86af065,2018-02-18 15:10:29.510
559206,165.000000000000000000,4c6cc428-93a5-477f-9742-727e9544bfa0,2018-02-23 16:47:01.160
559870,55.000000000000000000,60e4a272-57a6-4052-9d5e-59c5166ede7c,2018-02-25 17:25:03.107
560171,115.000000000000000000,1af45583-9cbb-4c09-9d6b-c6404703b386,2018-02-28 13:52:20.713
536908,38.000000000000000000,88e64c90-c844-46ef-91ea-08f400b3025e,2018-02-11 13:16:57.130
537025,155.000000000000000000,a4ac1b71-2529-4044-aaa9-a17c13704d9b,2018-02-11 16:20:27.260
537031,20.000000000000000000,c4364275-d850-4dac-b645-3cd52652a9a6,2018-02-11 16:26:09.010
537689,92.000000000000000000,d81c8d3e-a819-433a-8023-faf5aebbdade,2018-02-14 18:44:54.467
537695,89.000000000000000000,d81c8d3e-a819-433a-8023-faf5aebbdade,2018-02-14 18:49:55.417
547845,37.000000000000000000,e74d364a-d830-46ad-9a31-b8c1675ee250,2018-02-15 19:27:39.360
524908,115.000000000000000000,a3b82618-af6b-4408-9913-39dec94ec50c,2018-02-02 21:10:07.113
536361,110.000000000000000000,f63fbc6c-2985-4fa7-a9fb-042aa3192ff0,2018-02-07 18:58:09.120
536367,55.000000000000000000,f63fbc6c-2985-4fa7-a9fb-042aa3192ff0,2018-02-07 19:02:55.970
559776,85.000000000000000000,63063555-27d4-4c42-b319-f1a729091415,2018-02-25 13:04:49.920
537718,115.000000000000000000,c45b4d81-6166-4c5e-9472-7be4a9458004,2018-02-14 19:13:37.403
537789,115.000000000000000000,5391c685-82b6-4ae4-9619-d281b0f6f6d7,2018-02-14 22:38:02.357
558350,65.000000000000000000,0cc05724-abf3-4bbc-87ea-103ce935ba02,2018-02-18 10:51:02.643
558519,115.000000000000000000,317b1b9b-3f50-4396-98dc-24a613dd4307,2018-02-18 14:37:38.713
559112,165.000000000000000000,f98bd013-fc04-43fe-865f-0a25c6a28831,2018-02-22 15:39:46.713
559183,25.000000000000000000,d3ba264d-bcfd-495c-9a35-032da8090df6,2018-02-23 15:27:46.990
536956,25.000000000000000000,48aaf201-9f74-4ac4-a2a7-ef0b2adb0ab4,2018-02-11 14:28:38.137
537054,98.000000000000000000,88e64c90-c844-46ef-91ea-08f400b3025e,2018-02-11 16:50:13.617
559578,52.000000000000000000,6f5c95ee-281d-49f6-bcb3-fb1068737b79,2018-02-24 18:10:27.073
559799,55.000000000000000000,04bbb527-56f6-4fb1-a48b-e8548edd6f82,2018-02-25 14:42:39.560
536979,110.000000000000000000,80d8fd20-458a-49c7-a269-621b088b919a,2018-02-11 14:53:42.140
537102,19.000000000000000000,7bf7a88d-3ed5-4019-a0ce-2da01b4cb79e,2018-02-11 17:53:20.747
537643,399.000000000000000000,e6bce75c-1e8e-44ab-829a-bebefe9252ee,2018-02-14 17:43:39.290
537741,70.000000000000000000,5391c685-82b6-4ae4-9619-d281b0f6f6d7,2018-02-14 19:48:49.743
537864,19.000000000000000000,2a5886f0-ec8d-4ba9-a0f2-1c83f8b172a9,2018-02-15 14:53:54.950
558496,49.000000000000000000,2b48e59a-1c65-4efd-bd6e-c74c761b7955,2018-02-18 13:49:37.523
536315,19.000000000000000000,4489e8af-1925-4da6-bafc-9948c8864cd5,2018-02-07 14:58:00.367
536438,65.000000000000000000,ec1e319c-c1fd-414f-b532-06234a6cb18a,2018-02-08 15:53:07.380
559066,33.000000000000000000,97e44d11-f274-4d9d-9362-8f5eb66e473f,2018-02-22 09:59:27.100
559315,145.000000000000000000,d3ba264d-bcfd-495c-9a35-032da8090df6,2018-02-23 21:37:12.760
560062,111.000000000000000000,e482a2fc-4697-4bcc-be85-eac5634b7e07,2018-02-26 20:09:43.937
537248,94.000000000000000000,ca8d2d26-1053-4730-a40d-9c67fcab1e2c,2018-02-12 15:39:03.867
537426,89.000000000000000000,478994dc-bcdb-4dfb-82d7-fe5220b9746d,2018-02-13 18:47:06.230
537580,165.000000000000000000,e99ae16e-3352-45ce-a8e5-b0fd02cf0ba1,2018-02-14 15:48:45.710
547908,70.000000000000000000,8ff182a7-24f6-4138-98c6-4485421018dd,2018-02-16 11:26:14.097
558734,140.000000000000000000,032a04af-2d04-411e-9fac-e485cb55fb25,2018-02-18 21:11:06.277
558983,52.000000000000000000,41e9ac30-8314-4378-a096-9296a9b396d7,2018-02-21 17:43:34.163
536252,45.000000000000000000,63928de9-35e1-42f6-9238-283580539bb2,2018-02-06 20:29:17.317
536833,27.000000000000000000,e8d7b8a6-a66d-4ac8-a0aa-749303960d04,2018-02-10 19:26:35.283
536845,52.000000000000000000,f44903db-8ab2-4957-b9f2-c8933c448acc,2018-02-10 20:09:59.860
537094,129.000000000000000000,a4ac1b71-2529-4044-aaa9-a17c13704d9b,2018-02-11 17:50:29.047
537177,19.000000000000000000,88e64c90-c844-46ef-91ea-08f400b3025e,2018-02-11 20:44:33.667
559956,45.000000000000000000,04bbb527-56f6-4fb1-a48b-e8548edd6f82,2018-02-25 19:59:06.860
558093,19.000000000000000000,d3d822f3-a533-40b8-9dc8-2bb061aacd66,2018-02-17 14:01:00.297
558296,92.000000000000000000,4d3d091b-48d4-4cc9-9797-e15d14195ab2,2018-02-18 09:33:43.883
558425,25.000000000000000000,c6e7424d-8b1c-4285-8d7a-cfabe1758539,2018-02-18 12:14:20.780
558628,52.000000000000000000,0dedda37-1eea-4efd-a583-8d0c5a1706cc,2018-02-18 16:50:31.667
559624,35.000000000000000000,3c4ec2b5-65f4-4da2-821d-7e18ba3ad911,2018-02-24 19:24:36.377
559753,111.000000000000000000,31e14ee3-cd75-414f-91cd-31acee753d82,2018-02-25 12:25:41.923
536939,165.000000000000000000,03438cf3-2979-41b6-bb30-ec034d802c79,2018-02-11 14:17:59.783
537486,99.000000000000000000,ebdb53d4-2e44-48ff-9bc3-5e07045f067c,2018-02-14 12:46:02.180
537781,65.000000000000000000,ff2e59bd-7585-4ad3-973c-4106397cee0f,2018-02-14 21:49:24.547
537818,72.000000000000000000,f6dc471d-1a15-4385-8c8c-d2b1f49851ea,2018-02-15 12:25:48.923
547968,115.000000000000000000,9b2ddc7c-bdd3-402f-b793-9728ecbdd14b,2018-02-16 16:26:03.193
558081,129.000000000000000000,8b0ed16d-7a7a-412a-a23e-d7e51f7447c5,2018-02-17 13:38:38.630
536146,105.000000000000000000,783d9039-83a5-45ce-897a-ee18759002b9,2018-02-06 11:45:38.263
536158,65.000000000000000000,31ac6651-84e0-45b2-94c8-214ac23bf71d,2018-02-06 14:16:36.887
536490,115.000000000000000000,dd07b2c7-0d4a-4ea4-bf1b-11622417d253,2018-02-08 18:10:51.913
536607,115.000000000000000000,be3b8ee1-3989-4522-9913-6e394b8e6e25,2018-02-09 13:39:33.420
547954,115.000000000000000000,0432def4-f402-4b34-ad43-be2004e3a74d,2018-02-16 15:20:59.403
558688,165.000000000000000000,41ca1c16-c683-437c-bb60-43657e0466d8,2018-02-18 19:18:01.040
559020,132.000000000000000000,5c166b06-3e92-4702-92ae-4ce1ec42e3aa,2018-02-21 18:57:55.783
559029,52.000000000000000000,bceb39ed-4c50-4f7d-8f42-274cd211b263,2018-02-21 19:02:15.790
536799,19.000000000000000000,f4e9dade-8058-45b7-a959-9a9266a849f0,2018-02-09 21:41:34.663
537048,145.000000000000000000,52ab5626-2095-466e-8d8d-47f5454fc7b1,2018-02-11 16:40:39.720
537131,165.000000000000000000,03438cf3-2979-41b6-bb30-ec034d802c79,2018-02-11 18:41:00.747
537294,45.000000000000000000,c2ab2838-e957-4386-99cc-77d9913257f9,2018-02-12 18:02:29.953
537626,30.000000000000000000,5391c685-82b6-4ae4-9619-d281b0f6f6d7,2018-02-14 17:25:52.527
548014,129.000000000000000000,5e08d4a1-d6c5-4705-9b5a-fe4cfad17350,2018-02-16 17:03:49.410
558342,35.000000000000000000,7f7d3073-6865-4cb3-93ad-2ed6fc08bb56,2018-02-18 10:43:23.367
558379,115.000000000000000000,4d3d091b-48d4-4cc9-9797-e15d14195ab2,2018-02-18 11:19:04.713
559670,37.000000000000000000,c0fc6ddb-92c3-4484-9e85-343a3210175c,2018-02-24 21:22:41.580
559707,65.000000000000000000,be029013-c89c-42bf-8066-e62baa9940e0,2018-02-25 10:42:46.167
560002,111.000000000000000000,4e0bdfda-c34b-44e6-9300-33a5f5e05cf8,2018-02-26 13:26:08.613
536444,65.000000000000000000,645e15df-2bb5-4905-afad-c4df3417317a,2018-02-08 16:05:30.653
536653,132.000000000000000000,af596d58-31f9-4164-b230-85e07258ff75,2018-02-09 17:18:42.610
536739,55.000000000000000000,132eece0-ba14-4d6c-ba6e-8f126a7fede9,2018-02-09 19:59:25.007
537440,19.000000000000000000,45b253b0-b10e-4b47-a6f6-51b2d4b09150,2018-02-13 19:43:47.177
537735,142.000000000000000000,660f5565-29fb-4d5e-8e0c-e6944f18535c,2018-02-14 19:31:25.027
537772,25.000000000000000000,88ea3c1f-83fd-4204-8aca-73123bf7d6a6,2018-02-14 20:57:38.897
536407,35.000000000000000000,5980cd06-a053-4a56-a047-9235cb437e61,2018-02-08 12:32:00.297
559561,115.000000000000000000,1484e947-f5b0-4b19-8b8d-ea7da11d477c,2018-02-24 18:06:29.323
559567,37.000000000000000000,2d27c0d4-cc55-4d1b-88ed-0b40e1910744,2018-02-24 18:09:09.063
559810,142.000000000000000000,9760859c-ca19-45b9-8a0a-bb2623df833f,2018-02-25 15:13:33.287
559816,111.000000000000000000,1245e9c3-9bb4-4ad7-b177-554f1fc5bb93,2018-02-25 15:23:17.587
560154,129.000000000000000000,0d04ea93-1016-42aa-8b3a-7007b49444b1,2018-02-28 11:25:59.840
537678,72.000000000000000000,598a5a72-da09-4274-ac58-94537149676c,2018-02-14 18:23:17.770
537927,25.000000000000000000,181dca69-110c-4d85-95b8-1db3376a0845,2018-02-15 17:07:26.423
558233,42.000000000000000000,314b07f2-9023-4147-ad4f-efca0e96922d,2018-02-17 19:28:39.977
558239,65.000000000000000000,eb1130ca-61b9-4e24-b956-a5361ee8857a,2018-02-17 19:51:05.680
558482,111.000000000000000000,5c8fc553-ab48-4085-8000-d967148e6fe0,2018-02-18 13:25:54.083
558974,115.000000000000000000,022c150c-777a-4225-a7d7-9f262186e07a,2018-02-21 17:10:59.310
535668,165.000000000000000000,c543fda3-9e6f-4274-b947-3f411f13604b,2018-02-04 15:30:46.790
536593,109.000000000000000000,9d92acfb-2db7-49fc-97a5-2b2303e9837e,2018-02-09 12:29:51.370
537085,129.000000000000000000,4b5d9213-6e1e-4d6e-9474-30c2f5de0a96,2018-02-11 17:30:01.350
537334,132.000000000000000000,d346b40c-4dba-4809-89e9-ce71f4bc74ac,2018-02-12 21:35:17.023
537340,33.000000000000000000,15c369fc-3d96-4065-8a66-1c0e8b05f904,2018-02-12 22:26:50.937
559716,115.000000000000000000,76e95fb6-8c25-4f28-b13a-bb5e453fee09,2018-02-25 10:49:48.993
560202,25.000000000000000000,6dbee625-8797-42b4-b204-1dbc2731129f,2018-02-28 18:10:40.567
548054,109.000000000000000000,cb2cada5-f70d-423e-a45b-4bb8c205f0b1,2018-02-16 17:42:40.453
548060,180.000000000000000000,cb2cada5-f70d-423e-a45b-4bb8c205f0b1,2018-02-16 17:47:21.947
558333,165.000000000000000000,af85ed73-893d-413a-af28-e190672130de,2018-02-18 10:33:24.820
558874,33.000000000000000000,b2981e18-49a3-4f2b-9102-3bd59b9f9934,2018-02-20 17:58:18.780
558880,25.000000000000000000,dc240900-3c06-45aa-8a57-423812b74e89,2018-02-20 18:37:48.007
559169,142.000000000000000000,b5e75eb8-50db-4a68-b9b0-3e800397816b,2018-02-23 09:46:55.177
536398,165.000000000000000000,6388ed47-f22b-4667-bfef-da98af3b9b36,2018-02-08 11:42:08.610
536693,55.000000000000000000,132eece0-ba14-4d6c-ba6e-8f126a7fede9,2018-02-09 18:43:36.523
536699,79.000000000000000000,132eece0-ba14-4d6c-ba6e-8f126a7fede9,2018-02-09 18:46:56.603
537234,85.000000000000000000,2a0f1e10-738c-48a5-8a86-1ab63dc08c8e,2018-02-12 14:20:36.523
537240,89.000000000000000000,be6dea7b-89e0-44cf-b49e-637eb89f7829,2018-02-12 15:28:49.313
537726,45.000000000000000000,1e07712a-34cb-499e-9bf9-7c53c63031c8,2018-02-14 19:25:17.417
559515,142.000000000000000000,7927416d-c52d-4b0d-b107-486c72de9b95,2018-02-24 17:01:42.203
559764,25.000000000000000000,2ef72f83-d743-40df-8ec8-3a9d2123ace9,2018-02-25 12:32:52.103
559862,39.000000000000000000,5d4b654c-9992-4417-ad78-c93b106c9457,2018-02-25 17:09:09.970
560108,30.000000000000000000,f26b8a23-4079-4667-86e8-965f6620860a,2018-02-27 17:47:36.620
547862,25.000000000000000000,0c035704-f280-42ff-af80-b59c713b0f0b,2018-02-15 19:54:16.077
558187,89.000000000000000000,05dae75c-774d-4023-8a3b-e0978b5b4641,2018-02-17 18:20:07.243
558436,17.000000000000000000,68a57db2-ee0e-490e-947e-4488556fdf77,2018-02-18 12:24:15.787
558682,92.000000000000000000,56010b16-bdea-4bd2-ab29-77b78d9161d8,2018-02-18 19:12:33.987
558780,50.000000000000000000,e9704e9c-0099-4fad-bbcb-0beea44a8b9c,2018-02-19 17:48:02.897
559269,65.000000000000000000,e21c4cd3-fa1e-4d8d-ae3b-e1a7ac04de5a,2018-02-23 19:36:09.723
536793,37.000000000000000000,f4e9dade-8058-45b7-a959-9a9266a849f0,2018-02-09 21:39:30.547
537039,15.000000000000000000,d55d27f8-ef82-4e1c-853c-a42e0d52bdc4,2018-02-11 16:29:19.790
537042,35.000000000000000000,d55d27f8-ef82-4e1c-853c-a42e0d52bdc4,2018-02-11 16:31:41.177
537632,52.000000000000000000,ff61a3b1-bf3a-497c-a423-578c551b22b5,2018-02-14 17:29:14.083
537875,45.000000000000000000,2a5886f0-ec8d-4ba9-a0f2-1c83f8b172a9,2018-02-15 15:02:41.577
560008,105.000000000000000000,ee16710f-b944-4db0-97d6-9d7275eff402,2018-02-26 16:51:37.830
558582,19.000000000000000000,d76c4b83-851b-4dba-98b8-c38cc4825700,2018-02-18 15:37:27.293
558828,129.000000000000000000,06fa8ae9-9827-4d1e-a3b5-9c055944e292,2018-02-19 21:39:50.127
558926,15.000000000000000000,18c5654f-b1c3-4b36-b593-538585db593a,2018-02-21 13:43:14.393
559123,30.000000000000000000,f98bd013-fc04-43fe-865f-0a25c6a28831,2018-02-22 17:19:11.703
559369,129.000000000000000000,f9534684-3857-4435-989f-abf282f288d0,2018-02-24 12:37:05.420
559467,92.000000000000000000,6209b8d5-c6e2-449a-8204-fa6c7eb346cd,2018-02-24 15:50:56.003
536647,19.000000000000000000,adac13e2-9762-433d-99cf-8f0b9f2c3edb,2018-02-09 17:01:25.863
536991,45.000000000000000000,8fbff92a-2419-4671-95c7-6a9c088c193c,2018-02-11 15:18:27.557
537188,45.000000000000000000,d1283f40-4047-473f-8233-83d00e81612f,2018-02-11 21:14:58.957
537729,60.000000000000000000,cbef0cd1-a2be-47c0-8b9c-65e97626930c,2018-02-14 19:25:38.500
548008,65.000000000000000000,c8a6c7a7-f9b8-4350-a8f8-9d6013a527a4,2018-02-16 17:01:02.800
558287,72.000000000000000000,087565c0-a6ac-4b56-a098-d420a1feea8d,2018-02-18 08:50:47.080
524991,25.000000000000000000,18336752-7068-4483-9546-8d28641fc07b,2018-02-03 12:43:50.300
536352,19.000000000000000000,484bd90f-443f-40cc-9134-24ae3dcc1df5,2018-02-07 18:08:44.343
559309,37.000000000000000000,637aaef3-1a85-4831-b813-5a84cc5bb4a2,2018-02-23 21:07:58.643
559475,33.000000000000000000,6209b8d5-c6e2-449a-8204-fa6c7eb346cd,2018-02-24 15:52:35.697
559736,129.000000000000000000,04bbb527-56f6-4fb1-a48b-e8548edd6f82,2018-02-25 12:17:21.993
559807,145.000000000000000000,e1b042a5-d145-43f5-9732-c668613408bc,2018-02-25 15:13:03.900
559973,155.000000000000000000,2460578b-a1c0-45da-a22a-39bd04cb0362,2018-02-25 21:14:29.280
560234,65.000000000000000000,6397c491-fdd5-4333-b16b-51ba5026bf4d,2018-02-28 20:26:54.023
537420,45.000000000000000000,336cd6d9-769a-413c-9f5f-fea2afb6eeda,2018-02-13 17:02:32.640
537586,165.000000000000000000,8a696bba-85ee-4004-abba-f5ddf7364c07,2018-02-14 15:51:23.003
537918,129.000000000000000000,0f9787f8-7424-431a-b22c-9861d955a846,2018-02-15 16:37:43.213
558313,30.000000000000000000,04304ccb-53ba-4f92-8ae0-17c09b80f61a,2018-02-18 10:18:48.077
558977,52.000000000000000000,a23976b2-9e48-4fb9-9d30-11cda95ba186,2018-02-21 17:12:56.467
559238,19.000000000000000000,4c6cc428-93a5-477f-9742-727e9544bfa0,2018-02-23 18:08:03.097
525349,105.000000000000000000,41db1bee-4ae2-474f-b2e2-7bbb0927458b,2018-02-03 19:06:25.953
535926,37.000000000000000000,3a9cf983-b65b-444d-8fd3-302a3835cf10,2018-02-04 21:28:48.070
536424,17.000000000000000000,6388ed47-f22b-4667-bfef-da98af3b9b36,2018-02-08 14:59:31.590
536922,115.000000000000000000,e2aa5987-0982-4388-9df6-cc52ba550d2a,2018-02-11 13:50:55.783
548140,109.000000000000000000,fb519243-2a9f-4497-982c-6209ee12cbed,2018-02-16 21:03:33.710
558954,19.000000000000000000,a23976b2-9e48-4fb9-9d30-11cda95ba186,2018-02-21 15:08:46.313
560091,105.000000000000000000,5172bd96-fa65-4e67-85ff-adf67917faa9,2018-02-27 15:18:42.407
536779,17.000000000000000000,beb1d8a0-8aec-4b5e-8791-6e664ea26670,2018-02-09 20:49:43.183
536945,65.000000000000000000,03438cf3-2979-41b6-bb30-ec034d802c79,2018-02-11 14:20:01.043
537277,115.000000000000000000,adc9bee2-b4dc-4212-9d49-f00c167fbafd,2018-02-12 17:01:41.507
537443,94.000000000000000000,73bc6053-fcc2-4a37-9741-950fd17c98fa,2018-02-13 20:00:08.520
537824,58.000000000000000000,f6dc471d-1a15-4385-8c8c-d2b1f49851ea,2018-02-15 12:30:23.207
548091,52.000000000000000000,2a9711e8-cf10-412a-aedf-f9dfa54198d5,2018-02-16 18:28:40.340
524994,25.000000000000000000,b2771329-8b92-4b26-998c-c10f5914e579,2018-02-03 12:43:50.487
535783,17.000000000000000000,b4652764-6b6a-47c5-9ba0-9f3af06eacbd,2018-02-04 17:19:35.707
559189,38.000000000000000000,637aaef3-1a85-4831-b813-5a84cc5bb4a2,2018-02-23 16:11:45.103
560185,165.000000000000000000,0d04ea93-1016-42aa-8b3a-7007b49444b1,2018-02-28 16:45:44.070
537208,94.000000000000000000,2a0f1e10-738c-48a5-8a86-1ab63dc08c8e,2018-02-12 12:53:41.663
537635,89.000000000000000000,88ea3c1f-83fd-4204-8aca-73123bf7d6a6,2018-02-14 17:35:54.013
537798,30.000000000000000000,22d80f1d-e393-433e-87f5-94e4265b1a54,2018-02-15 10:12:45.860
558525,27.000000000000000000,7ba20d4d-100a-4f30-9191-b3df0c79c06c,2018-02-18 14:55:19.840
558599,39.000000000000000000,2b7599f0-c6bd-4a54-93bc-cc6ebc83e6b9,2018-02-18 16:15:56.527
558860,39.000000000000000000,19a50764-c73e-4782-aedd-ea1a541b7e33,2018-02-20 15:25:40.870
535877,111.000000000000000000,b4652764-6b6a-47c5-9ba0-9f3af06eacbd,2018-02-04 19:21:34.747
